,Unnamed: 0,Date,Academy,Name,Psychometrics,Presentation
2476,2476,2019-02-26,London Academy,Norah Bowen,65,15
2477,2477,2019-06-26,London Academy,Simmonds Castledine,47,24
2478,2478,2019-06-26,London Academy,Jan Manilo,60,18
2479,2479,2019-06-26,London Academy,Kathy Meeking,52,24
2480,2480,2019-06-26,London Academy,Annamaria Redhole,55,19
2481,2481,2019-06-26,London Academy,Simonne Reggler,42,21
2482,2482,2019-06-26,London Academy,Bridie Tosh,61,9
2483,2483,2019-06-26,London Academy,Katherina Bowton,60,20
2484,2484,2019-06-26,London Academy,Kim Bester,62,22
2485,2485,2019-06-26,London Academy,Cherrita Allchorne,53,16
2486,2486,2019-06-26,London Academy,Rosalinda Frizzell,50,19
2487,2487,2019-06-26,London Academy,Brian Geard,56,10
2488,2488,2019-06-26,London Academy,Claire Reville,46,18
2489,2489,2019-06-26,London Academy,Briant Pope,53,22
2490,2490,2019-06-26,London Academy,Eamon Falls,56,14
2491,2491,2019-06-26,London Academy,Siegfried Gerleit,45,18
2492,2492,2019-06-26,London Academy,Lea Normington,59,20
2493,2493,2019-06-26,London Academy,Charleen Feldberger,56,14
2494,2494,2019-06-26,London Academy,Wilona Crean,59,21
2495,2495,2019-06-26,London Academy,Carlynne Keal,52,24
2496,2496,2019-06-26,London Academy,Bax Sweetman,50,24
2497,2497,2019-06-26,London Academy,Jamima Sturgess,58,23
2498,2498,2019-06-26,London Academy,Eddy Smuth,48,22
2499,2499,2019-06-26,London Academy,Jeannette Willans,63,21
2500,2500,2019-06-26,London Academy,Tirrell Tabart,52,23
2501,2501,2019-06-26,London Academy,Roland Skeene,57,17
2502,2502,2019-06-26,London Academy,Abram Sueter,68,19
2503,2503,2019-06-26,London Academy,Bab Durnan,47,17
2504,2504,2019-06-26,London Academy,Cordie Bolduc,55,22
2505,2505,2019-06-26,London Academy,Fremont Vicary,59,25
2506,2506,2019-06-26,London Academy,Clio Lafflina,61,25
2507,2507,2019-06-26,London Academy,Balduin Gudgion,39,19
2508,2508,2019-06-26,London Academy,Ervin Acosta,59,20
2509,2509,2019-06-26,London Academy,Aguie Prati,61,19
2510,2510,2019-06-26,London Academy,Ceil Suerz,48,23
2511,2511,2019-06-26,London Academy,Kendra Twort,57,21
2512,2512,2019-06-26,London Academy,Dexter Clucas,50,12
2513,2513,2019-06-26,London Academy,Samson Mosen,54,18
2514,2514,2019-06-26,London Academy,Myrtle Satterly,67,13
2515,2515,2019-03-26,London Academy,Abbe Hanny,60,23
2516,2516,2019-03-26,London Academy,Anica Vallis,62,24
2517,2517,2019-03-26,London Academy,Quinton Kuhnt,56,17
2518,2518,2019-03-26,London Academy,Gavin Sides,62,24
2519,2519,2019-03-26,London Academy,Cyrill Wilkison,52,21
2520,2520,2019-03-26,London Academy,Teodoor Fleay,68,25
2521,2521,2019-03-26,London Academy,Kassia Wynch,61,22
2522,2522,2019-03-26,London Academy,Marcy Rout,47,20
2523,2523,2019-03-26,London Academy,Brion Clappson,44,19
2524,2524,2019-03-26,London Academy,Almire Vautrey,59,17
2525,2525,2019-03-26,London Academy,Rudy Davidde,56,23
2526,2526,2019-03-26,London Academy,Forbes Follos,51,11
2527,2527,2019-03-26,London Academy,Jacenta Antonowicz,57,14
2528,2528,2019-03-26,London Academy,Raul Airlie,63,23
2529,2529,2019-03-26,London Academy,Cleve Craigs,62,21
2530,2530,2019-03-26,London Academy,Jeri Borges,48,17
2531,2531,2019-03-26,London Academy,Rubia Harnott,43,26
2532,2532,2019-03-26,London Academy,Aili Haggidon,47,19
2533,2533,2019-03-26,London Academy,Salaidh Jumont,65,12
2534,2534,2019-03-26,London Academy,Jill Pawelec,56,15
2535,2535,2019-03-26,London Academy,Olenolin Wressell,62,22
2536,2536,2019-03-26,London Academy,Althea Kopelman,54,25
2537,2537,2019-03-26,London Academy,Dre Southerton,50,16
2538,2538,2019-03-26,London Academy,Neal Ginglell,65,21
2539,2539,2019-03-26,London Academy,Emily Yon,51,23
2540,2540,2019-03-26,London Academy,Sigmund Carnihan,44,22
2541,2541,2019-03-26,London Academy,Ashlie Siveter,57,18
2542,2542,2019-03-26,London Academy,Maxwell Fadell,61,16
2543,2543,2019-03-26,London Academy,Hobart Caldeyroux,62,20
2544,2544,2019-11-26,London Academy,Serge De Leek,52,20
2545,2545,2019-11-26,London Academy,Sharron Starling,54,18
2546,2546,2019-11-26,London Academy,Charla Rillett,49,29
2547,2547,2019-11-26,London Academy,Maegan Chadd,60,23
2548,2548,2019-11-26,London Academy,Ulrick Swane,61,26
2549,2549,2019-11-26,London Academy,Giff Dukes,71,22
2550,2550,2019-11-26,London Academy,Cinnamon Rowe,42,21
2551,2551,2019-11-26,London Academy,Kanya Jobling,58,17
2552,2552,2019-11-26,London Academy,Maitilde Blabey,69,22
2553,2553,2019-11-26,London Academy,Vivianne Folliss,52,19
2554,2554,2019-11-26,London Academy,Emyle Byrth,50,17
2555,2555,2019-11-26,London Academy,Orton Vermer,59,25
2556,2556,2019-11-26,London Academy,Jerrylee De Cruz,60,24
2557,2557,2019-11-26,London Academy,Brittaney Roskruge,57,23
2558,2558,2019-11-26,London Academy,Skelly Glewe,36,11
2559,2559,2019-11-26,London Academy,Gar Sill,59,16
2560,2560,2019-11-26,London Academy,Jessalyn Prewett,64,20
2561,2561,2019-11-26,London Academy,Olga Pykett,56,16
2562,2562,2019-11-26,London Academy,Milton Piers,53,21
2563,2563,2019-11-26,London Academy,Robina Maccostye,50,23
2564,2564,2019-11-26,London Academy,Giacopo Kyndred,61,15
2565,2565,2019-11-26,London Academy,Luther Aimeric,54,19
2566,2566,2019-11-26,London Academy,Carlie Huck,48,15
2567,2567,2019-11-26,London Academy,Clari Fredson,46,20
2568,2568,2019-11-26,London Academy,Paulette Lundbeck,72,17
2569,2569,2019-09-26,Birmingham Academy,Eli Burnsides,44,16
2570,2570,2019-09-26,Birmingham Academy,Vinson Trappe,52,21
2571,2571,2019-09-26,Birmingham Academy,Ruperta Illesley,54,20
2572,2572,2019-09-26,Birmingham Academy,Cecilio Woffenden,62,12
2573,2573,2019-09-26,Birmingham Academy,Huntlee Newick,53,10
2574,2574,2019-09-26,Birmingham Academy,Fifi Kingsly,50,26
2575,2575,2019-09-26,Birmingham Academy,Arleyne Witch,59,20
2576,2576,2019-09-26,Birmingham Academy,Lanni Lavis,57,21
2577,2577,2019-09-26,Birmingham Academy,Pennie Crookshanks,56,17
2578,2578,2019-09-26,Birmingham Academy,Buiron Hoofe,54,19
2579,2579,2019-09-26,Birmingham Academy,Anissa Keir,42,22
2580,2580,2019-09-26,Birmingham Academy,Rayshell Balfe,56,24
2581,2581,2019-09-26,Birmingham Academy,Lucina Banaszewski,50,19
2582,2582,2019-09-26,Birmingham Academy,Selia Toohey,43,22
2583,2583,2019-09-26,Birmingham Academy,Bella Durtnal,55,22
2584,2584,2019-09-26,Birmingham Academy,Babara Veazey,73,18
2585,2585,2019-09-26,Birmingham Academy,Lilly Andreasen,66,20
2586,2586,2019-09-26,Birmingham Academy,Chance Fleay,52,18
2587,2587,2019-09-26,Birmingham Academy,Zebadiah Rollins,58,12
2588,2588,2019-09-26,Birmingham Academy,Lester Weddeburn - Scrimgeour,54,22
2589,2589,2019-09-26,Birmingham Academy,Zollie Danks,55,18
2590,2590,2019-09-26,Birmingham Academy,Reeva Amort,54,25
2591,2591,2019-09-26,Birmingham Academy,Jourdain Tripp,60,17
2592,2592,2019-09-26,Birmingham Academy,Stepha Willison,61,24
2593,2593,2019-09-26,Birmingham Academy,Hermann Cudde,60,17
2594,2594,2019-09-26,Birmingham Academy,Hermina Boar,61,18
2595,2595,2019-09-26,Birmingham Academy,Kelila Cunah,64,24
2596,2596,2019-09-26,Birmingham Academy,Erny Mourant,58,16
2597,2597,2019-09-26,Birmingham Academy,Oren Medwell,58,24
2598,2598,2019-09-26,Birmingham Academy,Hurlee Gori,49,16
2599,2599,2019-09-26,Birmingham Academy,Clyve Gillhespy,59,24
2600,2600,2019-08-27,London Academy,Marcela Pass,51,25
2601,2601,2019-08-27,London Academy,Darcey Mordin,61,15
2602,2602,2019-08-27,London Academy,Keane Gorrissen,51,12
2603,2603,2019-08-27,London Academy,Omar Rodrigo,61,22
2604,2604,2019-08-27,London Academy,Dalila Fairburn,45,18
2605,2605,2019-08-27,London Academy,Grayce Cinnamond,44,19
2606,2606,2019-08-27,London Academy,Diandra Dyhouse,50,19
2607,2607,2019-08-27,London Academy,Gusti Horrod,59,17
2608,2608,2019-08-27,London Academy,Reg Vandenhoff,51,15
2609,2609,2019-08-27,London Academy,Jillie Howles,57,20
2610,2610,2019-08-27,London Academy,Camilla Franceschelli,46,25
2611,2611,2019-08-27,London Academy,Oralia Barrat,52,21
2612,2612,2019-08-27,London Academy,Norri Temby,66,20
2613,2613,2019-08-27,London Academy,Dodie Lassells,65,18
2614,2614,2019-08-27,London Academy,Aldo Bradnum,50,24
2615,2615,2019-08-27,London Academy,Pietrek Bennett,48,19
2616,2616,2019-08-27,London Academy,Chancey Climer,59,19
2617,2617,2019-08-27,London Academy,Jody Paule,49,19
2618,2618,2019-08-27,London Academy,Vaughn Wallington,52,26
2619,2619,2019-08-27,London Academy,Kellia Dawtrey,47,20
2620,2620,2019-08-27,London Academy,Sean Ovise,60,24
2621,2621,2019-08-27,London Academy,Jim Dwerryhouse,53,23
2622,2622,2019-08-27,London Academy,Stacey Poe,46,20
2623,2623,2019-08-27,London Academy,Matteo Cornewell,50,16
2624,2624,2019-08-27,London Academy,Linda Luto,52,12
2625,2625,2019-08-27,London Academy,Rhody Cushion,60,19
2626,2626,2019-02-27,London Academy,Morgana Mcaw,51,23
2627,2627,2019-02-27,London Academy,Emmett Hynson,46,23
2628,2628,2019-02-27,London Academy,Adelbert Oakwell,50,20
2629,2629,2019-02-27,London Academy,Henryetta Allwell,60,17
2630,2630,2019-02-27,London Academy,Rufus O'Ruane,47,21
2631,2631,2019-02-27,London Academy,Gillie Mcauliffe,57,17
2632,2632,2019-02-27,London Academy,Timoteo Pack,55,23
2633,2633,2019-02-27,London Academy,Glen Spuner,63,23
2634,2634,2019-02-27,London Academy,Jan Horrod,63,23
2635,2635,2019-02-27,London Academy,Aggi Willetts,50,22
2636,2636,2019-02-27,London Academy,Burtie Clubley,53,19
2637,2637,2019-02-27,London Academy,Ermentrude Larrosa,56,18
2638,2638,2019-02-27,London Academy,Moe Finnie,60,25
2639,2639,2019-02-27,London Academy,Kirsten Gravell,49,20
2640,2640,2019-02-27,London Academy,Lydie Broadfield,58,15
2641,2641,2019-02-27,London Academy,Kyla Chadburn,53,23
2642,2642,2019-02-27,London Academy,Ashley Dempsey,67,19
2643,2643,2019-02-27,London Academy,Verine Darter,63,18
2644,2644,2019-02-27,London Academy,Zaneta Rowbottom,59,19
2645,2645,2019-02-27,London Academy,Kendal Timmens,52,20
2646,2646,2019-02-27,London Academy,Ilaire Ord,51,18
2647,2647,2019-02-27,London Academy,Stanfield Collison,54,17
2648,2648,2019-02-27,London Academy,Marianne Pietruszka,60,21
2649,2649,2019-02-27,London Academy,Carmel Rishworth,56,20
2650,2650,2019-02-27,London Academy,Jasper Moehle,55,16
2651,2651,2019-02-27,London Academy,Idaline Gadeaux,56,18
2652,2652,2019-02-27,London Academy,Adolph Andreia,56,23
2653,2653,2019-02-27,London Academy,Rhoda Drinkeld,40,20
2654,2654,2019-02-27,London Academy,Robbyn Shearmur,63,13
2655,2655,2019-02-27,London Academy,Corette Gislebert,54,23
2656,2656,2019-02-27,London Academy,Sampson Prettejohns,57,23
2657,2657,2019-06-27,Birmingham Academy,Ingelbert Clench,57,19
2658,2658,2019-06-27,Birmingham Academy,Olwen Nixon,34,17
2659,2659,2019-06-27,Birmingham Academy,Aguie Morrad,54,20
2660,2660,2019-06-27,Birmingham Academy,Alanah Matfin,52,25
2661,2661,2019-06-27,Birmingham Academy,Dodie Mcgowran,52,24
2662,2662,2019-06-27,Birmingham Academy,Rayshell Lince,48,15
2663,2663,2019-06-27,Birmingham Academy,Aurora Jimson,57,22
2664,2664,2019-06-27,Birmingham Academy,Zacharie Bann,57,19
2665,2665,2019-06-27,Birmingham Academy,Savina Phythien,65,20
2666,2666,2019-06-27,Birmingham Academy,Gerladina Gannon,49,22
2667,2667,2019-06-27,Birmingham Academy,Kacey Smurthwaite,66,18
2668,2668,2019-06-27,Birmingham Academy,Calv Silverman,48,26
2669,2669,2019-06-27,Birmingham Academy,Karney Tallboy,48,21
2670,2670,2019-06-27,Birmingham Academy,Titus Dechelle,48,14
2671,2671,2019-06-27,Birmingham Academy,Osbourne Witherdon,51,15
2672,2672,2019-06-27,Birmingham Academy,Robenia Landor,53,16
2673,2673,2019-06-27,Birmingham Academy,Barbette Sorton,58,15
2674,2674,2019-06-27,Birmingham Academy,Cari Bradlaugh,53,19
2675,2675,2019-06-27,Birmingham Academy,Teodoro Mcchesney,47,26
2676,2676,2019-06-27,Birmingham Academy,Burgess Orchart,49,24
2677,2677,2019-06-27,Birmingham Academy,Rockwell Gutteridge,54,21
2678,2678,2019-06-27,Birmingham Academy,Dunstan Teresse,49,23
2679,2679,2019-06-27,Birmingham Academy,Mischa Osgar,52,13
2680,2680,2019-06-27,Birmingham Academy,Dean Duchant,56,25
2681,2681,2019-06-27,Birmingham Academy,Derrek Scarce,56,18
2682,2682,2019-06-27,Birmingham Academy,Eimile Sanper,61,20
2683,2683,2019-06-27,Birmingham Academy,Dulsea Westfalen,69,22
2684,2684,2019-06-27,Birmingham Academy,Carly Assandri,62,23
2685,2685,2019-06-27,Birmingham Academy,Tremain Barosch,59,16
2686,2686,2019-06-27,Birmingham Academy,Belia Losseljong,52,24
2687,2687,2019-06-27,Birmingham Academy,Rosene Yearnsley,66,18
2688,2688,2019-03-27,London Academy,Franciskus Lethardy,55,20
2689,2689,2019-03-27,London Academy,Frankie Mabee,55,22
2690,2690,2019-03-27,London Academy,Ferdie Glyne,64,23
2691,2691,2019-03-27,London Academy,Thayne Sainsberry,49,22
2692,2692,2019-03-27,London Academy,Gasparo Overill,68,23
2693,2693,2019-03-27,London Academy,Darb Heinssen,61,19
2694,2694,2019-03-27,London Academy,Stephani Libby,55,17
2695,2695,2019-03-27,London Academy,Whitney Woodger,54,15
2696,2696,2019-03-27,London Academy,Clifford Hinks,48,17
2697,2697,2019-03-27,London Academy,Rozamond Wilton,50,19
2698,2698,2019-03-27,London Academy,Aubert Cawtheray,61,21
2699,2699,2019-03-27,London Academy,Elsa Hallgarth,57,23
2700,2700,2019-03-27,London Academy,Bernete Fidele,49,22
2701,2701,2019-03-27,London Academy,Web Segrave,54,24
2702,2702,2019-03-27,London Academy,Phylys Flory,65,19
2703,2703,2019-03-27,London Academy,Keeley Osburn,64,22
2704,2704,2019-03-27,London Academy,Charo Lorent,57,18
2705,2705,2019-03-27,London Academy,Stacey De Vuyst,64,26
2706,2706,2019-03-27,London Academy,Myrlene Olyfant,51,23
2707,2707,2019-03-27,London Academy,Rozele Zanicchelli,45,19
2708,2708,2019-03-27,London Academy,Lottie Janman,46,24
2709,2709,2019-03-27,London Academy,Regan Dyball,65,20
2710,2710,2019-03-27,London Academy,Cybil Mandrake,50,19
2711,2711,2019-03-27,London Academy,Rozanne Burhouse,56,21
2712,2712,2019-03-27,London Academy,Aurie Loble,49,23
2713,2713,2019-03-27,London Academy,Adelbert Verrick,60,24
2714,2714,2019-11-27,London Academy,Mechelle Larkworthy,43,20
2715,2715,2019-11-27,London Academy,Samantha Lanphere,48,14
2716,2716,2019-11-27,London Academy,Lindsey Anstey,50,23
2717,2717,2019-11-27,London Academy,Willabella Reddings,47,22
2718,2718,2019-11-27,London Academy,Mabel Wattins,61,22
2719,2719,2019-11-27,London Academy,Benton Cullen,54,17
2720,2720,2019-11-27,London Academy,Tadd Vallerine,55,12
2721,2721,2019-11-27,London Academy,Claudelle Vasnetsov,52,19
2722,2722,2019-11-27,London Academy,Kylie Dalmon,43,26
2723,2723,2019-11-27,London Academy,Konstanze Trynor,56,21
2724,2724,2019-11-27,London Academy,Will Cossum,49,24
2725,2725,2019-11-27,London Academy,Consuelo Pengelley,53,16
2726,2726,2019-11-27,London Academy,Koralle Bartocci,59,19
2727,2727,2019-11-27,London Academy,Elbert Nightingale,49,24
2728,2728,2019-11-27,London Academy,Bibbie Gosford,59,23
2729,2729,2019-11-27,London Academy,Priscella Akaster,46,17
2730,2730,2019-11-27,London Academy,Bil Pears,51,16
2731,2731,2019-11-27,London Academy,Patricio Dyter,62,22
2732,2732,2019-11-27,London Academy,Michele Bristowe,61,20
2733,2733,2019-11-27,London Academy,Rois Tames,46,22
2734,2734,2019-11-27,London Academy,Carrie Jacquemard,43,22
2735,2735,2019-11-27,London Academy,Jedd Inggall,65,24
2736,2736,2019-11-27,London Academy,Jeanelle Biesty,45,23
2737,2737,2019-11-27,London Academy,Amalea Harrell,54,17
2738,2738,2019-11-27,London Academy,Yale Lashley,40,25
2739,2739,2019-11-27,London Academy,Clementine Bradick,54,20
2740,2740,2019-11-27,London Academy,Woodman Pietrusiak,54,12
2741,2741,2019-11-27,London Academy,Ainsley Gogerty,66,19
2742,2742,2019-11-27,London Academy,Alastair Filipowicz,52,16
2743,2743,2019-11-27,London Academy,Brander Vicent,67,19
2744,2744,2019-11-27,London Academy,Geneva Beldon,50,17
2745,2745,2019-11-27,London Academy,Adams Lux,55,20
2746,2746,2019-11-27,London Academy,Cesare Baylay,65,21
2747,2747,2019-11-27,London Academy,Rosmunda Brimicombe,63,24
2748,2748,2019-11-27,London Academy,Tatum Jeannet,69,20
2749,2749,2019-11-27,London Academy,Stephannie Tichner,41,24
2750,2750,2019-11-27,London Academy,Darill Drane,61,18
2751,2751,2019-11-27,London Academy,Sollie Spindler,59,23
2752,2752,2019-08-28,London Academy,Sydel Fenne,61,19
2753,2753,2019-08-28,London Academy,Fonz Aveline,57,14
2754,2754,2019-08-28,London Academy,Edgar Annesley,57,17
2755,2755,2019-08-28,London Academy,Moise Zealey,57,13
2756,2756,2019-08-28,London Academy,Roberta Faulo,32,21
2757,2757,2019-08-28,London Academy,Quinta Cowdray,65,22
2758,2758,2019-08-28,London Academy,Vicki Quarterman,46,21
2759,2759,2019-08-28,London Academy,Fayre Held,48,21
2760,2760,2019-08-28,London Academy,Fanni Polhill,52,18
2761,2761,2019-08-28,London Academy,Alicia Hruska,51,15
2762,2762,2019-08-28,London Academy,Claudio O'Heneghan,38,19
2763,2763,2019-08-28,London Academy,Berky Bailey,51,22
2764,2764,2019-08-28,London Academy,Harriett Saffin,58,16
2765,2765,2019-08-28,London Academy,Pooh Christy,60,26
2766,2766,2019-08-28,London Academy,Allina Grelka,55,18
2767,2767,2019-08-28,London Academy,Rozalin Summerscales,64,26
2768,2768,2019-08-28,London Academy,Carce Capel,58,20
2769,2769,2019-08-28,London Academy,Correy Clemont,51,15
2770,2770,2019-08-28,London Academy,Britt Summergill,52,25
2771,2771,2019-08-28,London Academy,Kingsley Hardaker,55,15
2772,2772,2019-08-28,London Academy,Selia Annell,33,19
2773,2773,2019-08-28,London Academy,Sharity Hawkswell,43,24
2774,2774,2019-08-28,London Academy,Parnell Weddup,48,23
2775,2775,2019-08-28,London Academy,Johannah Holwell,47,25
2776,2776,2019-08-28,London Academy,Bo Fargie,56,19
2777,2777,2019-08-28,London Academy,Pauly Gillbee,51,20
2778,2778,2019-08-28,London Academy,Saundra Fuzzens,57,18
2779,2779,2019-08-28,London Academy,Courtney Wenman,54,15
2780,2780,2019-02-28,Birmingham Academy,Vachel Mc Meekin,54,20
2781,2781,2019-02-28,Birmingham Academy,Ian Giorgietto,53,23
2782,2782,2019-02-28,Birmingham Academy,Arlana Cowl,45,22
2783,2783,2019-02-28,Birmingham Academy,Elane Trollope,45,25
2784,2784,2019-02-28,Birmingham Academy,Herb Gilardi,48,19
2785,2785,2019-02-28,Birmingham Academy,Irwin Scourge,38,24
2786,2786,2019-02-28,Birmingham Academy,Crosby Eliasson,67,23
2787,2787,2019-02-28,Birmingham Academy,Kimberley Mcgeouch,64,18
2788,2788,2019-02-28,Birmingham Academy,Gaspard Dunn,59,21
2789,2789,2019-02-28,Birmingham Academy,Rici Willingale,57,25
2790,2790,2019-02-28,Birmingham Academy,Auguste Armstead,55,17
2791,2791,2019-02-28,Birmingham Academy,Kerby Tranfield,61,22
2792,2792,2019-02-28,Birmingham Academy,Jeromy Gauntley,72,22
2793,2793,2019-02-28,Birmingham Academy,Jacob Esley,62,22
2794,2794,2019-02-28,Birmingham Academy,Katleen Siddon,50,16
2795,2795,2019-02-28,Birmingham Academy,Rosmunda Dionisetti,54,24
2796,2796,2019-02-28,Birmingham Academy,Lula Titley,47,18
2797,2797,2019-02-28,Birmingham Academy,Elinore Bevis,51,24
2798,2798,2019-02-28,Birmingham Academy,Rae Dallaghan,49,21
2799,2799,2019-02-28,Birmingham Academy,Casar Broseman,64,23
2800,2800,2019-02-28,Birmingham Academy,Thorpe Pettett,50,18
2801,2801,2019-02-28,Birmingham Academy,Adiana Almey,58,21
2802,2802,2019-02-28,Birmingham Academy,Jdavie Bools,49,24
2803,2803,2019-02-28,Birmingham Academy,Almire Dwyer,48,21
2804,2804,2019-02-28,Birmingham Academy,Alick Padkin,57,26
2805,2805,2019-02-28,Birmingham Academy,Edgardo Hemphall,50,17
2806,2806,2019-03-28,Birmingham Academy,Thomasa Marlor,43,22
2807,2807,2019-03-28,Birmingham Academy,Cordey Rigardeau,62,21
2808,2808,2019-03-28,Birmingham Academy,Romeo Roache,57,23
2809,2809,2019-03-28,Birmingham Academy,Bunni Locard,54,18
2810,2810,2019-03-28,Birmingham Academy,Alan Heald,59,21
2811,2811,2019-03-28,Birmingham Academy,Roze Somerbell,62,24
2812,2812,2019-03-28,Birmingham Academy,Ezequiel Gutch,52,19
2813,2813,2019-03-28,Birmingham Academy,Chancey Morey,51,22
2814,2814,2019-03-28,Birmingham Academy,Leonhard Filkin,57,21
2815,2815,2019-03-28,Birmingham Academy,Nada Niese,58,17
2816,2816,2019-03-28,Birmingham Academy,Isahella Haddleston,54,26
2817,2817,2019-03-28,Birmingham Academy,Merry Walkowski,49,17
2818,2818,2019-03-28,Birmingham Academy,Ernie Proschek,62,25
2819,2819,2019-03-28,Birmingham Academy,Opal Mackinder,55,12
2820,2820,2019-03-28,Birmingham Academy,Aleece Addicott,60,18
